ENSG00000228572.7,ENST00000431238.7
ENSG00000231728.5,ENST00000674336.1
ENSG00000231728.5,ENST00000653685.2
ENSG00000231728.5,ENST00000674328.1
ENSG00000231728.5,ENST00000674185.1
ENSG00000231728.5,ENST00000674424.1
ENSG00000231728.5,ENST00000614615.2
ENSG00000231728.5,ENST00000674253.1
ENSG00000231728.5,ENST00000609896.1
ENSG00000222419.1,ENST00000410487.1
ENSG00000231787.4,ENST00000461229.2
ENSG00000276298.1,ENST00000617723.1
ENSG00000234345.2,ENST00000417646.2
ENSG00000158427.15,ENST00000419165.5
ENSG00000158427.15,ENST00000455723.1
ENSG00000158427.15,ENST00000540220.6
ENSG00000158427.15,ENST00000563257.5
ENSG00000158427.15,ENST00000436583.5
ENSG00000158427.15,ENST00000569577.1
ENSG00000230312.2,ENST00000451950.2
ENSG00000227067.3,ENST00000448050.2
ENSG00000123569.10,ENST00000217926.7
ENSG00000101812.15,ENST00000355016.8
ENSG00000101812.15,ENST00000675318.3
ENSG00000101812.15,ENST00000417637.1
ENSG00000235946.1,ENST00000441761.1
ENSG00000269226.7,ENST00000620307.4
ENSG00000269226.7,ENST00000598087.3
ENSG00000269743.3,ENST00000594199.3
ENSG00000269743.3,ENST00000467290.1
ENSG00000166707.12,ENST00000423478.1
ENSG00000166707.12,ENST00000537356.3
ENSG00000166707.12,ENST00000650639.1
ENSG00000166707.12,ENST00000422784.5
ENSG00000166707.12,ENST00000605784.1
ENSG00000166707.12,ENST00000603049.1
ENSG00000123575.9,ENST00000493442.2
ENSG00000123575.9,ENST00000299906.5
ENSG00000123576.5,ENST00000372588.4
ENSG00000189108.13,ENST00000372582.6
ENSG00000189108.13,ENST00000344799.5
ENSG00000189108.13,ENST00000485671.1
ENSG00000232665.2,ENST00000416467.2
ENSG00000223733.1,ENST00000417685.1
ENSG00000268629.8,ENST00000600991.6
ENSG00000268629.8,ENST00000609007.3
ENSG00000181819.14,ENST00000512203.1
ENSG00000206864.1,ENST00000384137.1
ENSG00000123572.17,ENST00000243300.14
ENSG00000123572.17,ENST00000536164.5
ENSG00000123572.17,ENST00000428173.3
ENSG00000123572.17,ENST00000540278.1
ENSG00000123561.15,ENST00000372563.2
ENSG00000123561.15,ENST00000327674.8
ENSG00000123561.15,ENST00000487487.1
ENSG00000230788.2,ENST00000434586.2
ENSG00000157502.13,ENST00000337685.6
ENSG00000157502.13,ENST00000357175.6
ENSG00000157502.13,ENST00000372552.1
ENSG00000256709.2,ENST00000538229.2
ENSG00000202407.1,ENST00000365537.1
ENSG00000224816.1,ENST00000425958.1
ENSG00000227657.1,ENST00000443077.1
ENSG00000277673.1,ENST00000618696.1
ENSG00000147231.14,ENST00000372544.6
ENSG00000147231.14,ENST00000461251.5
ENSG00000147231.14,ENST00000372548.9
ENSG00000147231.14,ENST00000421550.1
ENSG00000147231.14,ENST00000478395.1
ENSG00000147231.14,ENST00000497124.1
ENSG00000263515.1,ENST00000408286.2
ENSG00000133135.14,ENST00000418562.5
ENSG00000133135.14,ENST00000324342.7
ENSG00000133135.14,ENST00000255499.3
ENSG00000133138.20,ENST00000357242.10
ENSG00000133138.20,ENST00000310452.6
ENSG00000133138.20,ENST00000481617.6
ENSG00000133138.20,ENST00000276175.7
ENSG00000133138.20,ENST00000460545.1
ENSG00000133138.20,ENST00000431860.1
ENSG00000133138.20,ENST00000492970.2
ENSG00000133131.15,ENST00000604604.1
ENSG00000133131.15,ENST00000355610.9
ENSG00000133131.15,ENST00000255495.7
ENSG00000133131.15,ENST00000478924.1
ENSG00000147223.6,ENST00000276173.5
ENSG00000147223.6,ENST00000411805.1
ENSG00000165376.12,ENST00000541806.6
ENSG00000165376.12,ENST00000540876.1
ENSG00000165376.12,ENST00000336803.2
ENSG00000231144.1,ENST00000412883.1
ENSG00000089682.17,ENST00000685964.1
ENSG00000089682.17,ENST00000372487.5
ENSG00000089682.17,ENST00000495517.5
ENSG00000089682.17,ENST00000474499.1
ENSG00000089682.17,ENST00000372479.7
ENSG00000089682.17,ENST00000434854.1
ENSG00000089682.17,ENST00000475556.1
ENSG00000089682.17,ENST00000485676.5
ENSG00000089682.17,ENST00000471079.1
ENSG00000198088.10,ENST00000372466.8
ENSG00000198088.10,ENST00000484614.5
ENSG00000198088.10,ENST00000432145.5
ENSG00000198088.10,ENST00000421752.1
ENSG00000213569.4,ENST00000399148.3
ENSG00000199832.1,ENST00000362962.1
ENSG00000080572.14,ENST00000372453.8
ENSG00000080572.14,ENST00000688816.1
ENSG00000080572.14,ENST00000535523.6
ENSG00000080572.14,ENST00000336387.4
ENSG00000204053.6,ENST00000372451.2
ENSG00000215007.3,ENST00000399417.3
ENSG00000214720.4,ENST00000427083.2
ENSG00000147234.11,ENST00000683843.1
ENSG00000147234.11,ENST00000683424.1
ENSG00000147234.11,ENST00000684358.1
ENSG00000147234.11,ENST00000276185.9
ENSG00000147234.11,ENST00000439554.1
ENSG00000147234.11,ENST00000477796.1
ENSG00000227610.1,ENST00000415252.1
ENSG00000147224.13,ENST00000675304.1
ENSG00000147224.13,ENST00000643795.2
ENSG00000147224.13,ENST00000645638.1
ENSG00000147224.13,ENST00000372418.4
ENSG00000147224.13,ENST00000646815.1
ENSG00000147224.13,ENST00000644642.1
ENSG00000147224.13,ENST00000372435.10
ENSG00000147224.13,ENST00000674826.1
ENSG00000147224.13,ENST00000372419.3
ENSG00000147224.13,ENST00000645903.1
ENSG00000147224.13,ENST00000674525.1
ENSG00000147224.13,ENST00000676092.1
ENSG00000147224.13,ENST00000674843.1
ENSG00000147224.13,ENST00000675720.1
ENSG00000147224.13,ENST00000675046.1
ENSG00000147224.13,ENST00000675921.1
ENSG00000147224.13,ENST00000675630.1
ENSG00000147224.13,ENST00000675124.1
ENSG00000147224.13,ENST00000675082.1
ENSG00000147224.13,ENST00000675353.1
ENSG00000147224.13,ENST00000676365.1
ENSG00000147224.13,ENST00000675875.1
ENSG00000147224.13,ENST00000372428.9
ENSG00000147224.13,ENST00000676322.1
ENSG00000147224.13,ENST00000675263.1
ENSG00000157514.18,ENST00000372390.8
ENSG00000157514.18,ENST00000372397.6
ENSG00000157514.18,ENST00000688924.1
ENSG00000157514.18,ENST00000372383.9
ENSG00000157514.18,ENST00000315660.8
ENSG00000157514.18,ENST00000372384.6
ENSG00000157514.18,ENST00000372382.8
ENSG00000157514.18,ENST00000506081.5
ENSG00000157514.18,ENST00000514426.1
ENSG00000157514.18,ENST00000486554.1
ENSG00000157514.18,ENST00000503515.1
ENSG00000157514.18,ENST00000514897.5
ENSG00000157514.18,ENST00000480691.2
ENSG00000157514.18,ENST00000510887.5
ENSG00000157514.18,ENST00000502650.1
ENSG00000157514.18,ENST00000506724.1
ENSG00000157514.18,ENST00000505965.1
ENSG00000157514.18,ENST00000502961.1
ENSG00000170935.8,ENST00000639756.1
ENSG00000170935.8,ENST00000509000.3
ENSG00000080561.14,ENST00000451923.1
ENSG00000080561.14,ENST00000262843.11
ENSG00000080561.14,ENST00000443968.2
ENSG00000080561.14,ENST00000474517.1
ENSG00000236064.3,ENST00000663626.2
ENSG00000236064.3,ENST00000685965.1
ENSG00000236064.3,ENST00000430140.2
ENSG00000236064.3,ENST00000670461.1
ENSG00000236064.3,ENST00000661635.1
ENSG00000236064.3,ENST00000692083.1
ENSG00000236064.3,ENST00000685948.1
ENSG00000207363.1,ENST00000384633.1
ENSG00000225728.2,ENST00000451535.2
ENSG00000277883.1,ENST00000622303.1
ENSG00000170925.3,ENST00000302917.1
ENSG00000101842.14,ENST00000415430.7
ENSG00000101842.14,ENST00000458383.1
ENSG00000101842.14,ENST00000217957.10
ENSG00000101842.14,ENST00000485533.1
ENSG00000101842.14,ENST00000479635.1
ENSG00000101843.19,ENST00000217958.8
ENSG00000101843.19,ENST00000372296.5
ENSG00000101843.19,ENST00000372295.5
ENSG00000101843.19,ENST00000361815.9
ENSG00000101843.19,ENST00000340200.5
ENSG00000101843.19,ENST00000553388.1
ENSG00000101843.19,ENST00000338548.4
ENSG00000101844.18,ENST00000345734.7
ENSG00000101844.18,ENST00000457035.5
ENSG00000101844.18,ENST00000372232.8
ENSG00000101844.18,ENST00000372246.7
ENSG00000101844.18,ENST00000343524.9
ENSG00000101844.18,ENST00000394892.2
ENSG00000101844.18,ENST00000474825.1
ENSG00000101844.18,ENST00000489247.1
ENSG00000197565.17,ENST00000372216.8
ENSG00000197565.17,ENST00000621266.4
ENSG00000197565.17,ENST00000538570.5
ENSG00000197565.17,ENST00000394872.6
ENSG00000197565.17,ENST00000334504.12
ENSG00000197565.17,ENST00000487645.1
ENSG00000197565.17,ENST00000468338.5
ENSG00000197565.17,ENST00000461897.5
ENSG00000197565.17,ENST00000477085.1
ENSG00000189372.4,ENST00000453808.1
ENSG00000188153.14,ENST00000328300.11
ENSG00000188153.14,ENST00000477429.1
ENSG00000188153.14,ENST00000361603.7
ENSG00000188153.14,ENST00000642185.1
ENSG00000188153.14,ENST00000470339.1
ENSG00000188153.14,ENST00000483338.1
ENSG00000188153.14,ENST00000505728.1
ENSG00000188153.14,ENST00000489230.1
ENSG00000188153.14,ENST00000510690.2
ENSG00000188153.14,ENST00000515658.1
ENSG00000188153.14,ENST00000504541.1
ENSG00000188153.14,ENST00000644079.1
ENSG00000207146.1,ENST00000384417.1
ENSG00000133124.12,ENST00000372129.4
ENSG00000133124.12,ENST00000564206.2
ENSG00000237863.3,ENST00000608811.1
ENSG00000237863.3,ENST00000668534.1
ENSG00000237863.3,ENST00000656850.1
ENSG00000237863.3,ENST00000664433.1
ENSG00000237863.3,ENST00000436013.2
ENSG00000201443.1,ENST00000364573.1
ENSG00000275110.1,ENST00000611066.1
ENSG00000215000.4,ENST00000399414.2
ENSG00000101890.5,ENST00000218006.3
ENSG00000101888.12,ENST00000218004.5
ENSG00000101888.12,ENST00000372107.5
ENSG00000101888.12,ENST00000372106.6
ENSG00000101888.12,ENST00000372103.1
ENSG00000233874.2,ENST00000440201.2
ENSG00000176076.7,ENST00000372101.3
ENSG00000068366.21,ENST00000439581.1
ENSG00000068366.21,ENST00000505075.1
ENSG00000068366.21,ENST00000469796.7
ENSG00000068366.21,ENST00000672401.1
ENSG00000068366.21,ENST00000340800.7
ENSG00000068366.21,ENST00000348502.10
ENSG00000068366.21,ENST00000683559.1
ENSG00000068366.21,ENST00000684030.1
ENSG00000068366.21,ENST00000682031.1
ENSG00000068366.21,ENST00000671846.1
ENSG00000068366.21,ENST00000672282.1
ENSG00000068366.21,ENST00000502391.6
ENSG00000068366.21,ENST00000684414.1
ENSG00000068366.21,ENST00000673016.1
ENSG00000068366.21,ENST00000514500.1
ENSG00000068366.21,ENST00000505855.1
ENSG00000068366.21,ENST00000508092.5
ENSG00000068366.21,ENST00000504383.1
ENSG00000237319.1,ENST00000448300.1
ENSG00000289365.1,ENST00000689636.1
ENSG00000252069.1,ENST00000516260.1
ENSG00000225381.2,ENST00000456664.2
ENSG00000157600.12,ENST00000497754.1
ENSG00000157600.12,ENST00000372072.7
ENSG00000157600.12,ENST00000471255.5
ENSG00000157600.12,ENST00000372073.5
ENSG00000157600.12,ENST00000372068.7
ENSG00000157600.12,ENST00000288381.4
ENSG00000157600.12,ENST00000461715.1
ENSG00000157600.12,ENST00000464177.1
ENSG00000208013.3,ENST00000385278.3
ENSG00000265584.1,ENST00000585195.1
ENSG00000101935.12,ENST00000686065.1
ENSG00000101935.12,ENST00000262844.10
ENSG00000101935.12,ENST00000372059.6
ENSG00000101935.12,ENST00000372057.1
ENSG00000101935.12,ENST00000680410.1
ENSG00000101935.12,ENST00000473662.1
ENSG00000101935.12,ENST00000496695.1
ENSG00000208883.1,ENST00000386148.1
ENSG00000224142.1,ENST00000418848.1
ENSG00000133136.5,ENST00000372054.3
ENSG00000243978.9,ENST00000520821.6
ENSG00000243978.9,ENST00000465301.2
ENSG00000243978.9,ENST00000540313.1
ENSG00000287685.1,ENST00000656084.1
ENSG00000225366.5,ENST00000602699.1
ENSG00000228042.2,ENST00000436086.2
ENSG00000101938.15,ENST00000372045.5
ENSG00000101938.15,ENST00000372042.6
ENSG00000101938.15,ENST00000394797.8
ENSG00000101938.15,ENST00000482160.5
ENSG00000101938.15,ENST00000444321.2
ENSG00000077264.16,ENST00000425146.5
ENSG00000077264.16,ENST00000446737.5
ENSG00000077264.16,ENST00000372007.10
ENSG00000077264.16,ENST00000484442.5
ENSG00000077264.16,ENST00000372010.5
ENSG00000077264.16,ENST00000519681.5
ENSG00000077264.16,ENST00000518291.5
ENSG00000077264.16,ENST00000429193.5
ENSG00000077264.16,ENST00000262836.6
ENSG00000077264.16,ENST00000360648.8
ENSG00000077264.16,ENST00000417227.5
ENSG00000077264.16,ENST00000487802.1
ENSG00000226112.1,ENST00000448326.1
ENSG00000234349.1,ENST00000420997.1
ENSG00000077274.9,ENST00000324068.2
ENSG00000077279.20,ENST00000371993.7
ENSG00000077279.20,ENST00000680476.1
ENSG00000077279.20,ENST00000358070.10
ENSG00000077279.20,ENST00000636035.2
ENSG00000077279.20,ENST00000635795.1
ENSG00000077279.20,ENST00000637570.1
ENSG00000077279.20,ENST00000356220.8
ENSG00000077279.20,ENST00000488120.2
ENSG00000077279.20,ENST00000637453.1
ENSG00000077279.20,ENST00000496551.2
ENSG00000077279.20,ENST00000636381.2
ENSG00000077279.20,ENST00000468911.2
ENSG00000251954.1,ENST00000516145.1
ENSG00000223904.2,ENST00000438594.2
ENSG00000260802.2,ENST00000569275.2
ENSG00000260802.2,ENST00000563467.1
ENSG00000229939.1,ENST00000448271.1
ENSG00000225031.1,ENST00000432307.1
ENSG00000236189.2,ENST00000430258.2
ENSG00000101901.12,ENST00000487141.5
ENSG00000101901.12,ENST00000371979.7
ENSG00000101901.12,ENST00000622997.3
ENSG00000101901.12,ENST00000251943.8
ENSG00000101901.12,ENST00000610588.4
ENSG00000101901.12,ENST00000621367.4
ENSG00000101901.12,ENST00000394780.8
ENSG00000101901.12,ENST00000624161.3
ENSG00000101901.12,ENST00000468657.5
ENSG00000101901.12,ENST00000624881.3
ENSG00000101901.12,ENST00000636363.1
ENSG00000101901.12,ENST00000473389.5
ENSG00000101901.12,ENST00000482374.5
ENSG00000101901.12,ENST00000492038.5
ENSG00000101901.12,ENST00000622986.3
ENSG00000101901.12,ENST00000486353.5
ENSG00000101901.12,ENST00000495283.5
ENSG00000101901.12,ENST00000623144.3
ENSG00000101901.12,ENST00000470971.5
ENSG00000101901.12,ENST00000489033.5
ENSG00000101901.12,ENST00000623255.1
ENSG00000101901.12,ENST00000471924.5
ENSG00000101901.12,ENST00000623148.3
ENSG00000101901.12,ENST00000436609.5
ENSG00000101901.12,ENST00000482742.5
ENSG00000101901.12,ENST00000623189.1
ENSG00000101901.12,ENST00000470704.1
ENSG00000101901.12,ENST00000635768.1
ENSG00000101901.12,ENST00000623622.1
ENSG00000101901.12,ENST00000490774.2
ENSG00000101901.12,ENST00000486578.4
ENSG00000101901.12,ENST00000460092.2
ENSG00000101901.12,ENST00000635824.1
ENSG00000101901.12,ENST00000637022.1
ENSG00000101901.12,ENST00000635931.1
ENSG00000101901.12,ENST00000637213.1
ENSG00000101901.12,ENST00000461669.5
ENSG00000101901.12,ENST00000474121.1
ENSG00000101901.12,ENST00000485371.1
ENSG00000101901.12,ENST00000487243.1
ENSG00000101901.12,ENST00000623310.1
ENSG00000201420.1,ENST00000364550.1
ENSG00000229487.1,ENST00000430794.1
ENSG00000072315.4,ENST00000262839.3
ENSG00000204025.8,ENST00000612026.5
ENSG00000204025.8,ENST00000635763.2
ENSG00000204025.8,ENST00000371970.2
ENSG00000271421.1,ENST00000603950.1
ENSG00000187823.4,ENST00000695839.1
ENSG00000187823.4,ENST00000695808.1
ENSG00000187823.4,ENST00000340433.4
ENSG00000271464.1,ENST00000604554.1
ENSG00000271400.1,ENST00000605115.1
ENSG00000182508.14,ENST00000371968.8
ENSG00000182508.14,ENST00000478229.1
ENSG00000200436.1,ENST00000363566.1
ENSG00000213652.3,ENST00000457863.1
ENSG00000126016.17,ENST00000304758.5
ENSG00000126016.17,ENST00000371959.9
ENSG00000126016.17,ENST00000371962.5
ENSG00000126016.17,ENST00000371958.1
ENSG00000126016.17,ENST00000462114.1
ENSG00000283775.1,ENST00000582643.1
ENSG00000243011.3,ENST00000465140.3
ENSG00000286072.1,ENST00000651919.1
ENSG00000252930.1,ENST00000517121.1
ENSG00000286767.1,ENST00000663700.1
ENSG00000235329.2,ENST00000457667.2
ENSG00000220541.4,ENST00000403700.2
ENSG00000241743.4,ENST00000674361.1
ENSG00000241743.4,ENST00000468762.3
ENSG00000241743.4,ENST00000649506.1
ENSG00000270524.1,ENST00000604344.1
ENSG00000201674.2,ENST00000364804.2
ENSG00000207220.1,ENST00000384491.1
ENSG00000240327.3,ENST00000463035.3
ENSG00000212611.1,ENST00000391309.1
ENSG00000288595.1,ENST00000674257.1
ENSG00000288595.1,ENST00000674440.1
ENSG00000230502.1,ENST00000423016.1
ENSG00000271686.1,ENST00000603089.1
ENSG00000226547.2,ENST00000449911.2
ENSG00000147246.10,ENST00000371951.5
ENSG00000147246.10,ENST00000371950.3
ENSG00000147246.10,ENST00000276198.6
ENSG00000224664.2,ENST00000432891.2
ENSG00000289287.1,ENST00000691947.1
ENSG00000289287.1,ENST00000688187.1
ENSG00000289287.1,ENST00000692140.1
ENSG00000208839.1,ENST00000386104.1
ENSG00000212100.2,ENST00000390811.2
ENSG00000222321.1,ENST00000410389.1
ENSG00000276158.2,ENST00000616374.2
ENSG00000221710.1,ENST00000408783.1
ENSG00000222715.1,ENST00000410783.1
ENSG00000224773.2,ENST00000443628.2
ENSG00000199001.1,ENST00000362131.1
ENSG00000270413.1,ENST00000603215.1
ENSG00000123496.8,ENST00000371936.5
ENSG00000123496.8,ENST00000243213.2
ENSG00000123496.8,ENST00000468224.1
ENSG00000222122.1,ENST00000410190.1
ENSG00000238223.1,ENST00000418638.1
ENSG00000236080.2,ENST00000455104.1
ENSG00000130224.15,ENST00000317135.13
ENSG00000130224.15,ENST00000538422.2
ENSG00000271907.1,ENST00000607417.1
ENSG00000212241.1,ENST00000390939.1
ENSG00000175718.10,ENST00000424776.5
ENSG00000235656.1,ENST00000419316.1
ENSG00000102021.11,ENST00000371920.4
ENSG00000102021.11,ENST00000371921.5
ENSG00000274374.1,ENST00000619615.1
ENSG00000271021.1,ENST00000603201.1
ENSG00000271826.5,ENST00000607680.5
ENSG00000271826.5,ENST00000606397.1
ENSG00000252441.1,ENST00000516632.1
ENSG00000102024.19,ENST00000489283.5
ENSG00000102024.19,ENST00000355899.8
ENSG00000102024.19,ENST00000626746.2
ENSG00000102024.19,ENST00000289290.7
ENSG00000102024.19,ENST00000481823.5
ENSG00000102024.19,ENST00000539310.5
ENSG00000102024.19,ENST00000473026.6
ENSG00000102024.19,ENST00000497870.1
ENSG00000102024.19,ENST00000466150.1
ENSG00000270431.1,ENST00000605468.1
ENSG00000227881.1,ENST00000435496.1
ENSG00000235244.5,ENST00000664355.1
ENSG00000235244.5,ENST00000664453.1
ENSG00000235244.5,ENST00000688552.1
ENSG00000235244.5,ENST00000693570.1
ENSG00000235244.5,ENST00000692054.1
ENSG00000235244.5,ENST00000664164.1
ENSG00000235244.5,ENST00000689580.1
ENSG00000235244.5,ENST00000430756.2
ENSG00000235244.5,ENST00000690310.1
ENSG00000235244.5,ENST00000688374.1
ENSG00000235244.5,ENST00000690390.1
ENSG00000235244.5,ENST00000685886.1
ENSG00000235244.5,ENST00000690967.1
ENSG00000235244.5,ENST00000687116.1
ENSG00000235244.5,ENST00000686362.1
ENSG00000235244.5,ENST00000691657.1
ENSG00000235244.5,ENST00000686602.1
ENSG00000235244.5,ENST00000692004.1
ENSG00000235244.5,ENST00000688221.1
ENSG00000235244.5,ENST00000686650.1
ENSG00000235244.5,ENST00000691116.1
ENSG00000235244.5,ENST00000689596.1
ENSG00000235244.5,ENST00000688748.1
ENSG00000235244.5,ENST00000692247.1
ENSG00000235244.5,ENST00000692880.1
ENSG00000235244.5,ENST00000693176.1
ENSG00000234785.1,ENST00000434365.1
ENSG00000228532.4,ENST00000536192.3
ENSG00000229335.2,ENST00000689706.1
ENSG00000229335.2,ENST00000687301.1
ENSG00000229335.2,ENST00000451869.1
ENSG00000229335.2,ENST00000415394.1
ENSG00000266828.2,ENST00000579354.2
ENSG00000231371.1,ENST00000418396.1
ENSG00000234558.1,ENST00000424316.1
ENSG00000180772.8,ENST00000371906.5
ENSG00000180772.8,ENST00000681852.1
ENSG00000180772.8,ENST00000680409.1
ENSG00000207033.1,ENST00000384306.1
ENSG00000268104.3,ENST00000598581.3
ENSG00000268104.3,ENST00000463626.1
ENSG00000204019.5,ENST00000371894.5
ENSG00000236077.2,ENST00000428194.1
ENSG00000237860.1,ENST00000424402.1
ENSG00000230159.1,ENST00000446495.1
ENSG00000224217.1,ENST00000432026.1
ENSG00000206752.1,ENST00000384025.1
ENSG00000213526.3,ENST00000435341.1
ENSG00000238066.1,ENST00000438228.1
ENSG00000224314.1,ENST00000447458.1
ENSG00000279587.1,ENST00000624003.1
ENSG00000003096.14,ENST00000371882.5
ENSG00000003096.14,ENST00000371876.5
ENSG00000003096.14,ENST00000371878.5
ENSG00000003096.14,ENST00000262820.7
ENSG00000003096.14,ENST00000545703.5
ENSG00000003096.14,ENST00000540167.5
ENSG00000003096.14,ENST00000541812.5
ENSG00000003096.14,ENST00000469946.5
ENSG00000003096.14,ENST00000453826.1
ENSG00000200291.1,ENST00000363421.1
ENSG00000237458.1,ENST00000437546.1
ENSG00000234524.1,ENST00000420608.1
ENSG00000270619.1,ENST00000605342.1
ENSG00000131725.14,ENST00000371822.9
ENSG00000131725.14,ENST00000254029.8
ENSG00000131725.14,ENST00000371825.7
ENSG00000131725.14,ENST00000493448.1
ENSG00000131725.14,ENST00000371848.3
ENSG00000221463.3,ENST00000408536.3
ENSG00000147251.16,ENST00000276202.9
ENSG00000147251.16,ENST00000276204.10
ENSG00000147251.16,ENST00000633080.1
ENSG00000147251.16,ENST00000632573.1
ENSG00000206862.1,ENST00000384135.1
ENSG00000230399.1,ENST00000449447.1
ENSG00000131724.11,ENST00000652600.1
ENSG00000131724.11,ENST00000371642.1
ENSG00000131724.11,ENST00000371666.8
ENSG00000131724.11,ENST00000481868.1
ENSG00000239182.1,ENST00000458908.1
ENSG00000250995.1,ENST00000506969.1
ENSG00000174460.4,ENST00000310164.3
ENSG00000203650.9,ENST00000655074.1
ENSG00000203650.9,ENST00000412422.7
ENSG00000203650.9,ENST00000634488.1
ENSG00000203650.9,ENST00000661086.1
ENSG00000203650.9,ENST00000657695.1
ENSG00000203650.9,ENST00000608172.1
ENSG00000203650.9,ENST00000634601.1
ENSG00000203650.9,ENST00000657870.1
ENSG00000203650.9,ENST00000661672.1
ENSG00000203650.9,ENST00000667717.1
ENSG00000203650.9,ENST00000656178.1
ENSG00000203650.9,ENST00000666896.1
ENSG00000224341.1,ENST00000445747.1
ENSG00000231270.1,ENST00000443421.1
ENSG00000175556.17,ENST00000304778.11
ENSG00000175556.17,ENST00000481285.5
ENSG00000175556.17,ENST00000371628.8
ENSG00000175556.17,ENST00000439603.5
ENSG00000175556.17,ENST00000472173.5
ENSG00000175556.17,ENST00000422289.3
ENSG00000277535.3,ENST00000620151.3
ENSG00000250423.3,ENST00000691062.1
ENSG00000250423.3,ENST00000402510.2
ENSG00000227864.1,ENST00000418991.1
ENSG00000230170.1,ENST00000424481.1
ENSG00000270625.1,ENST00000603762.1
ENSG00000101856.10,ENST00000535419.2
ENSG00000101856.10,ENST00000217971.8
ENSG00000214992.6,ENST00000431706.2
